24 November 2018 01:44:54 PM

ODE_PRB
  C++ version
  Test the ODE library.

TEST01
  ODE solves a system of ordinary differential
  equations.

      T              v1              w1              v2              w2              v3              w3              v4              w4              v5              w5              v6              w6              v7              w7              v8              w8              v9              w9              v10              w10              
      1.12         1.26969        0.114219         1.26969        0.114219         1.26969        0.114219         1.26969        0.114219         1.26969        0.114219         1.26969        0.114219         1.27295         0.11396         1.29773        0.111358         1.42089       0.0917149         1.66102      0.00740724
      1.13         1.29051         0.11215         1.29051         0.11215         1.29051         0.11215         1.29051         0.11215         1.29051         0.11215         1.29051         0.11215         1.29379        0.111881         1.31839        0.109203         1.43848       0.0892078         1.66754       0.0043435
      1.14         1.31086        0.110018         1.31086        0.110018         1.31086        0.110018         1.31086        0.110018         1.31086        0.110018         1.31086        0.110018         1.31416        0.109739         1.33853        0.106987         1.45539       0.0866501         1.67357      0.00126681
      1.15         1.33071        0.107825         1.33071        0.107825         1.33071        0.107825         1.33071        0.107825         1.33071        0.107825         1.33071        0.107825         1.33402        0.107535         1.35811         0.10471         1.47162       0.0840439         1.67916     -0.00182118
      1.16         1.35004        0.105572         1.35004        0.105572         1.35004        0.105572         1.35004        0.105572         1.35004        0.105572         1.35004        0.105572         1.35335        0.105272         1.37712        0.102375         1.48716       0.0813918         1.68436     -0.00491886
      1.17         1.36883        0.103262         1.36883        0.103262         1.36883        0.103262         1.36883        0.103262         1.36883        0.103262         1.36883        0.103262         1.37214        0.102952         1.39555       0.0999836         1.50203       0.0786962         1.68897      -0.0080248
      1.18         1.38706        0.100897         1.38706        0.100897         1.38706        0.100897         1.38706        0.100897         1.38706        0.100897         1.38706        0.100897         1.39036        0.100576         1.41337       0.0975386         1.51623       0.0759594          1.6935      -0.0111374
      1.19         1.40473       0.0984776         1.40473       0.0984776         1.40473       0.0984776         1.40473       0.0984776         1.40473       0.0984776         1.40473       0.0984776         1.40801       0.0981474         1.43059       0.0950417         1.52975       0.0731837          1.6973      -0.0142555
       1.2         1.42181       0.0960072         1.42181       0.0960072         1.42181       0.0960072         1.42181       0.0960072         1.42181       0.0960072         1.42181       0.0960072         1.42508        0.095667         1.44718       0.0924952         1.54262       0.0703715          1.7009      -0.0173776
      1.21         1.43831       0.0934875         1.43831       0.0934875         1.43831       0.0934875         1.43831       0.0934875         1.43831       0.0934875         1.43831       0.0934875         1.44154       0.0931373         1.46314       0.0899013         1.55484        0.067525          1.7041      -0.0205026
      1.22         1.45421       0.0909206         1.45421       0.0909206         1.45421       0.0909206         1.45421       0.0909206         1.45421       0.0909206         1.45421       0.0909206         1.45741       0.0905606         1.47848       0.0872621         1.56642       0.0646465         1.70694      -0.0236293
      1.23         1.46951       0.0883086         1.46951       0.0883086         1.46951       0.0883086         1.46951       0.0883086         1.46951       0.0883086         1.46951       0.0883086         1.47267        0.087939         1.49319         0.08458         1.57739       0.0617381         1.70946      -0.0267569
      1.24         1.48421       0.0856536         1.48421       0.0856536         1.48421       0.0856536         1.48421       0.0856536         1.48421       0.0856536         1.48421       0.0856536         1.48733       0.0852745         1.50727       0.0818572         1.58775        0.058802         1.71163       -0.029884
      1.25         1.49831       0.0829577         1.49831       0.0829577         1.49831       0.0829577         1.49831       0.0829577         1.49831       0.0829577         1.49831       0.0829577         1.50138       0.0825693         1.52074       0.0790957         1.59752       0.0558402         1.71362      -0.0330097
      1.26         1.51182       0.0802231         1.51182       0.0802231         1.51182       0.0802231         1.51182       0.0802231         1.51182       0.0802231         1.51182       0.0802231         1.51484       0.0798256         1.53358       0.0762978         1.60673       0.0528547         1.71528      -0.0361333
      1.27         1.52473       0.0774518         1.52473       0.0774518         1.52473       0.0774518         1.52473       0.0774518         1.52473       0.0774518         1.52473       0.0774518         1.52769       0.0770454         1.54582       0.0734656         1.61538       0.0498474         1.71684      -0.0392536
      1.28         1.53706       0.0746458         1.53706       0.0746458         1.53706       0.0746458         1.53706       0.0746458         1.53706       0.0746458         1.53706       0.0746458         1.53996       0.0742308         1.55746       0.0706012          1.6235       0.0468202         1.71797      -0.0423701
      1.29         1.54881       0.0718073         1.54881       0.0718073         1.54881       0.0718073         1.54881       0.0718073         1.54881       0.0718073         1.54881       0.0718073         1.55164       0.0713838         1.56851       0.0677067         1.63111       0.0437749         1.71888      -0.0454818
       1.3         1.55999       0.0689381         1.55999       0.0689381         1.55999       0.0689381         1.55999       0.0689381         1.55999       0.0689381         1.55999       0.0689381         1.56276       0.0685064           1.579        0.064784         1.63823       0.0407132         1.71971      -0.0485882
      1.31         1.57062       0.0660403         1.57062       0.0660403         1.57062       0.0660403         1.57062       0.0660403         1.57062       0.0660403         1.57062       0.0660403         1.57332       0.0656007         1.58892       0.0618352         1.64488       0.0376368         1.72027      -0.0516885
      1.32         1.58071       0.0631157         1.58071       0.0631157         1.58071       0.0631157         1.58071       0.0631157         1.58071       0.0631157         1.58071       0.0631157         1.58334       0.0626684          1.5983        0.058862         1.65107       0.0345472         1.72073      -0.0547821
      1.33         1.59026       0.0601663         1.59026       0.0601663         1.59026       0.0601663         1.59026       0.0601663         1.59026       0.0601663         1.59026       0.0601663         1.59282       0.0597115         1.60716       0.0558665         1.65683       0.0314459         1.72081      -0.0578685
      1.34          1.5993       0.0571937          1.5993       0.0571937          1.5993       0.0571937          1.5993       0.0571937          1.5993       0.0571937          1.5993       0.0571937         1.60178       0.0567317          1.6155       0.0528503         1.66218       0.0283344         1.72101      -0.0609471
