18 November 2018 01:50:17 PM

ODE_PRB
  C++ version
  Test the ODE library.

TEST01
  ODE solves a system of ordinary differential
  equations.

      T              v1              w1              v2              w2              v3              w3              v4              w4              v5              w5              v6              w6              v7              w7              v8              w8              v9              w9              v10              w10              
     87.23         1.86497        0.799876         1.64723       -0.217058         1.33849       -0.565886         1.25211       -0.602292         1.23761       -0.606332         1.23573       -0.606809         1.23551       -0.606857         1.23549        -0.60686         1.23549        -0.60686         1.23549       -0.606859
     87.24         1.86265        0.794038         1.64616       -0.219465         1.33872       -0.566339         1.25227       -0.602359         1.23764       -0.606341         1.23573        -0.60681         1.23551       -0.606857         1.23549        -0.60686         1.23549        -0.60686         1.23549       -0.606859
     87.25         1.86033        0.788223         1.64508       -0.221862         1.33893       -0.566791         1.25242       -0.602427         1.23767       -0.606349         1.23574       -0.606811         1.23551       -0.606857         1.23549        -0.60686         1.23549        -0.60686         1.23549       -0.606859
     87.26           1.858        0.782432         1.64397       -0.224249         1.33912       -0.567242         1.25257       -0.602496          1.2377       -0.606358         1.23574       -0.606812         1.23551       -0.606858         1.23549        -0.60686         1.23549        -0.60686         1.23549       -0.606859
     87.27         1.85567        0.776663         1.64285       -0.226626         1.33928       -0.567693         1.25271       -0.602565         1.23773       -0.606367         1.23575       -0.606813         1.23551       -0.606858         1.23549        -0.60686         1.23549        -0.60686         1.23549       -0.606859
     87.28         1.85335        0.770919         1.64171       -0.228993         1.33943       -0.568143         1.25284       -0.602634         1.23776       -0.606376         1.23575       -0.606814         1.23552       -0.606858         1.23549        -0.60686         1.23549        -0.60686         1.23549       -0.606859
     87.29         1.85102        0.765197         1.64055        -0.23135         1.33955       -0.568592         1.25298       -0.602703         1.23779       -0.606384         1.23575       -0.606815         1.23552       -0.606858         1.23549        -0.60686         1.23549        -0.60686         1.23549       -0.606859
      87.3         1.84868        0.759498         1.63938       -0.233696         1.33965       -0.569041         1.25311       -0.602772         1.23782       -0.606393         1.23576       -0.606816         1.23552       -0.606858         1.23549        -0.60686         1.23549        -0.60686         1.23549       -0.606859
     87.31         1.84635        0.753822         1.63819       -0.236032         1.33973       -0.569488         1.25323       -0.602842         1.23785       -0.606402         1.23576       -0.606817         1.23552       -0.606858         1.23549        -0.60686         1.23549        -0.60686         1.23549       -0.606859
     87.32         1.84401        0.748168         1.63699       -0.238359          1.3398       -0.569935         1.25335       -0.602912         1.23788       -0.606412         1.23577       -0.606818         1.23552       -0.606858         1.23549        -0.60686         1.23549        -0.60686         1.23549       -0.606859
     87.33         1.84167        0.742538         1.63578       -0.240675         1.33984       -0.570381         1.25346       -0.602982          1.2379       -0.606421         1.23577       -0.606819         1.23552       -0.606858         1.23549        -0.60686         1.23549        -0.60686         1.23549       -0.606859
     87.34         1.83933         0.73693         1.63456        -0.24298         1.33987       -0.570825         1.25358       -0.603053         1.23793        -0.60643         1.23577        -0.60682         1.23552       -0.606858         1.23549        -0.60686         1.23549        -0.60686         1.23549       -0.606859
     87.35         1.83699        0.731346         1.63332       -0.245276         1.33987       -0.571269         1.25368       -0.603123         1.23796       -0.606439         1.23578       -0.606822         1.23552       -0.606858         1.23549        -0.60686         1.23549        -0.60686         1.23549       -0.606859
     87.36         1.83466        0.725784         1.63208       -0.247561         1.33986       -0.571711         1.25378       -0.603194         1.23798       -0.606449         1.23578       -0.606823         1.23552       -0.606859         1.23549        -0.60686         1.23549        -0.60686         1.23549       -0.606859
     87.37         1.83232        0.720244         1.63082       -0.249836         1.33984       -0.572152         1.25388       -0.603265         1.23801       -0.606458         1.23579       -0.606824         1.23552       -0.606859         1.23549        -0.60686         1.23549        -0.60686         1.23549       -0.606859
     87.38         1.82998        0.714727         1.62956       -0.252101         1.33979       -0.572592         1.25398       -0.603336         1.23804       -0.606468         1.23579       -0.606825         1.23552       -0.606859         1.23549        -0.60686         1.23549        -0.60686         1.23549       -0.606859
     87.39         1.82764        0.709232         1.62828       -0.254355         1.33973        -0.57303         1.25407       -0.603407         1.23806       -0.606477         1.23579       -0.606826         1.23552       -0.606859         1.23549        -0.60686         1.23549        -0.60686         1.23549       -0.606859
      87.4          1.8253         0.70376           1.627       -0.256599         1.33966       -0.573467         1.25415       -0.603478         1.23809       -0.606487          1.2358       -0.606827         1.23552       -0.606859         1.23549        -0.60686         1.23549        -0.60686         1.23549       -0.606859
     87.41         1.82295         0.69831         1.62571       -0.258833         1.33957       -0.573903         1.25423       -0.603549         1.23811       -0.606497          1.2358       -0.606828         1.23552       -0.606859         1.23549        -0.60686         1.23549        -0.60686         1.23549       -0.606859
     87.42         1.82061        0.692883         1.62442       -0.261057         1.33946       -0.574337         1.25431        -0.60362         1.23813       -0.606506          1.2358       -0.606829         1.23552       -0.606859         1.23549        -0.60686         1.23549        -0.60686         1.23549       -0.606859
     87.43         1.81827        0.687477         1.62312        -0.26327         1.33934       -0.574769         1.25438       -0.603692         1.23816       -0.606516         1.23581        -0.60683         1.23552       -0.606859         1.23549        -0.60686         1.23549        -0.60686         1.23549       -0.606859
     87.44         1.81592        0.682094         1.62181       -0.265473         1.33921         -0.5752         1.25445       -0.603763         1.23818       -0.606526         1.23581       -0.606832         1.23552       -0.606859         1.23549        -0.60686         1.23549        -0.60686         1.23549       -0.606859
     87.45         1.81358        0.676733          1.6205       -0.267666         1.33906       -0.575629         1.25452       -0.603835          1.2382       -0.606536         1.23582       -0.606833         1.23552        -0.60686         1.23549        -0.60686         1.23549        -0.60686         1.23549       -0.606859
     87.46         1.81124        0.671394         1.61918       -0.269849          1.3389       -0.576057         1.25458       -0.603906         1.23822       -0.606546         1.23582       -0.606834         1.23552        -0.60686         1.23549        -0.60686         1.23549        -0.60686         1.23549       -0.606859
     87.47          1.8089        0.666077         1.61786       -0.272022         1.33873       -0.576483         1.25464       -0.603978         1.23824       -0.606556         1.23582       -0.606835         1.23552        -0.60686         1.23549        -0.60686         1.23549        -0.60686         1.23549       -0.606859
     87.48         1.80656        0.660782         1.61653       -0.274184         1.33854       -0.576907         1.25469       -0.604049         1.23826       -0.606566         1.23583       -0.606836         1.23552        -0.60686         1.23549        -0.60686         1.23549        -0.60686         1.23549       -0.606859
     87.49         1.80422        0.655509          1.6152       -0.276336         1.33835        -0.57733         1.25474       -0.604121         1.23828       -0.606576         1.23583       -0.606837         1.23552        -0.60686         1.23549        -0.60686         1.23549        -0.60686         1.23549       -0.606859
      87.5         1.80188        0.650258         1.61387       -0.278478         1.33814       -0.577751         1.25479       -0.604192          1.2383       -0.606586         1.23583       -0.606839         1.23552        -0.60686         1.23549        -0.60686         1.23549        -0.60686         1.23549       -0.606859
     87.51         1.79954        0.645029         1.61253        -0.28061         1.33792        -0.57817         1.25483       -0.604264         1.23832       -0.606596         1.23584        -0.60684         1.23553        -0.60686         1.23549        -0.60686         1.23549        -0.60686         1.23549       -0.606859
     87.52         1.79721        0.639821         1.61119       -0.282732         1.33769       -0.578587         1.25487       -0.604335         1.23834       -0.606606         1.23584       -0.606841         1.23553        -0.60686         1.23549        -0.60686         1.23549        -0.60686         1.23549       -0.606859
     87.53         1.79487        0.634635         1.60985       -0.284844         1.33745       -0.579002          1.2549       -0.604406         1.23836       -0.606616         1.23584       -0.606842         1.23553        -0.60686         1.23549        -0.60686         1.23549        -0.60686         1.23549       -0.606859
     87.54         1.79254        0.629471         1.60851       -0.286945         1.33719       -0.579415         1.25493       -0.604478         1.23838       -0.606627         1.23585       -0.606844         1.23553       -0.606861         1.23549        -0.60686         1.23549        -0.60686         1.23549       -0.606859
     87.55          1.7902        0.624328         1.60716       -0.289037         1.33693       -0.579826         1.25496       -0.604549         1.23839       -0.606637         1.23585       -0.606845         1.23553       -0.606861         1.23549        -0.60686         1.23549        -0.60686         1.23549       -0.606859
     87.56         1.78786        0.619207         1.60581       -0.291118         1.33666       -0.580235         1.25498        -0.60462         1.23841       -0.606647         1.23585       -0.606846         1.23553       -0.606861         1.23549        -0.60686         1.23549        -0.60686         1.23549       -0.606859
     87.57         1.78553        0.614106         1.60446       -0.293189         1.33638       -0.580643           1.255       -0.604691         1.23843       -0.606658         1.23586       -0.606847         1.23553       -0.606861         1.23549        -0.60686         1.23549        -0.60686         1.23549       -0.606859
     87.58         1.78319        0.609028         1.60311       -0.295251         1.33609       -0.581048         1.25502       -0.604761         1.23844       -0.606668         1.23586       -0.606849         1.23553       -0.606861         1.23549        -0.60686         1.23549        -0.60686         1.23549       -0.606859
     87.59         1.78086         0.60397         1.60175       -0.297302         1.33579       -0.581451         1.25503       -0.604832         1.23846       -0.606678         1.23586        -0.60685         1.23553       -0.606861         1.23549        -0.60686         1.23549        -0.60686         1.23549       -0.606859
      87.6         1.77852        0.598934          1.6004       -0.299344         1.33548       -0.581852         1.25504       -0.604903         1.23847       -0.606689         1.23587       -0.606851         1.23553       -0.606861         1.23549        -0.60686         1.23549        -0.60686         1.23549       -0.606859
     87.61         1.77619        0.593919         1.59904       -0.301375         1.33517       -0.582251         1.25505       -0.604973         1.23848       -0.606699         1.23587       -0.606852         1.23553       -0.606862         1.23549        -0.60686         1.23549        -0.60686         1.23549       -0.606859
     87.62         1.77386        0.588925         1.59769       -0.303397         1.33484       -0.582648         1.25505       -0.605043          1.2385       -0.606709         1.23587       -0.606854         1.23553       -0.606862         1.23549        -0.60686         1.23549        -0.60686         1.23549       -0.606859
     87.63         1.77153        0.583953         1.59633       -0.305408         1.33451       -0.583042         1.25505       -0.605113         1.23851        -0.60672         1.23588       -0.606855         1.23553       -0.606862         1.23549        -0.60686         1.23549        -0.60686         1.23549       -0.606859
     87.64          1.7692        0.579001         1.59497        -0.30741         1.33417       -0.583435         1.25505       -0.605183         1.23852        -0.60673         1.23588       -0.606856         1.23553       -0.606862         1.23549        -0.60686         1.23549        -0.60686         1.23549       -0.606859
     87.65         1.76686         0.57407         1.59361       -0.309402         1.33383       -0.583825         1.25504       -0.605252         1.23853       -0.606741         1.23588       -0.606858         1.23553       -0.606862         1.23549        -0.60686         1.23549        -0.60686         1.23549       -0.606859
     87.66         1.76453         0.56916         1.59226       -0.311384         1.33348       -0.584213         1.25504       -0.605322         1.23854       -0.606751         1.23588       -0.606859         1.23553       -0.606862         1.23549        -0.60686         1.23549        -0.60686         1.23549       -0.606859
     87.67         1.76221        0.564271          1.5909       -0.313356         1.33312       -0.584599         1.25502       -0.605391         1.23855       -0.606762         1.23589        -0.60686         1.23553       -0.606862         1.23549        -0.60686         1.23549        -0.60686         1.23549       -0.606859
     87.68         1.75987        0.559402         1.58954       -0.315319         1.33275       -0.584983         1.25501        -0.60546         1.23856       -0.606772         1.23589       -0.606862         1.23553       -0.606862         1.23549        -0.60686         1.23549        -0.60686         1.23549       -0.606859
     87.69         1.75755        0.554555         1.58818       -0.317271         1.33238       -0.585364         1.25499       -0.605528         1.23857       -0.606783         1.23589       -0.606863         1.23553       -0.606863         1.23549        -0.60686         1.23549        -0.60686         1.23549       -0.606859
      87.7         1.75522        0.549728         1.58683       -0.319214           1.332       -0.585743         1.25497       -0.605597         1.23858       -0.606793          1.2359       -0.606864         1.23553       -0.606863         1.23549        -0.60686         1.23549        -0.60686         1.23549       -0.606859
     87.71         1.75289        0.544921         1.58547       -0.321148         1.33162        -0.58612         1.25494       -0.605665         1.23859       -0.606804          1.2359       -0.606866         1.23553       -0.606863         1.23549        -0.60686         1.23549        -0.60686         1.23549       -0.606859
     87.72         1.75057        0.540135         1.58411       -0.323071         1.33123       -0.586495         1.25492       -0.605733          1.2386       -0.606814          1.2359       -0.606867         1.23553       -0.606863         1.23549        -0.60686         1.23549        -0.60686         1.23549       -0.606859
     87.73         1.74824         0.53537         1.58276       -0.324985         1.33083       -0.586867         1.25489       -0.605801          1.2386       -0.606825          1.2359       -0.606868         1.23553       -0.606863         1.23549        -0.60686         1.23549        -0.60686         1.23549       -0.606859
     87.74         1.74592        0.530625          1.5814        -0.32689         1.33043       -0.587237         1.25485       -0.605868         1.23861       -0.606835          1.2359        -0.60687         1.23553       -0.606863         1.23549        -0.60686         1.23549        -0.60686         1.23549       -0.606859
     87.75          1.7436        0.525901         1.58005       -0.328785         1.33003       -0.587605         1.25482       -0.605935         1.23862       -0.606846         1.23591       -0.606871         1.23554       -0.606864         1.23549        -0.60686         1.23549        -0.60686         1.23549       -0.606859
     87.76         1.74128        0.521196         1.57869        -0.33067         1.32962        -0.58797         1.25478       -0.606002         1.23862       -0.606856         1.23591       -0.606872         1.23554       -0.606864         1.23549        -0.60686         1.23549        -0.60686         1.23549       -0.606859
     87.77         1.73896        0.516513         1.57734       -0.332546          1.3292       -0.588333         1.25474       -0.606068         1.23863       -0.606867         1.23591       -0.606874         1.23554       -0.606864         1.23549        -0.60686         1.23549        -0.60686         1.23549       -0.606859
     87.78         1.73664        0.511849         1.57599       -0.334412         1.32878       -0.588694          1.2547       -0.606134         1.23863       -0.606877         1.23591       -0.606875         1.23554       -0.606864         1.23549        -0.60686         1.23549        -0.60686         1.23549       -0.606859
     87.79         1.73432        0.507205         1.57464       -0.336269         1.32836       -0.589052         1.25465         -0.6062         1.23863       -0.606887         1.23592       -0.606877         1.23554       -0.606864         1.23549        -0.60686         1.23549        -0.60686         1.23549       -0.606859
      87.8           1.732        0.502582         1.57329       -0.338116         1.32793       -0.589408          1.2546       -0.606266         1.23864       -0.606898         1.23592       -0.606878         1.23554       -0.606864         1.23549        -0.60686         1.23549        -0.60686         1.23549       -0.606859
     87.81         1.72968        0.497978         1.57194       -0.339954          1.3275       -0.589761         1.25455       -0.606331         1.23864       -0.606908         1.23592       -0.606879         1.23554       -0.606864         1.23549        -0.60686         1.23549        -0.60686         1.23549       -0.606859
     87.82         1.72736        0.493394         1.57059       -0.341783         1.32707       -0.590112          1.2545       -0.606396         1.23864       -0.606919         1.23592       -0.606881         1.23554       -0.606865         1.23549        -0.60686         1.23549        -0.60686         1.23549       -0.606859
     87.83         1.72504        0.488831         1.56924       -0.343602         1.32663       -0.590461         1.25445        -0.60646         1.23864       -0.606929         1.23592       -0.606882         1.23554       -0.606865         1.23549        -0.60686         1.23549        -0.60686         1.23549       -0.606859
     87.84         1.72272        0.484287          1.5679       -0.345412         1.32618       -0.590807         1.25439       -0.606524         1.23864       -0.606939         1.23592       -0.606884         1.23554       -0.606865         1.23549        -0.60686         1.23549        -0.60686         1.23549       -0.606859
     87.85         1.72041        0.479763         1.56655       -0.347212         1.32574       -0.591151         1.25433       -0.606588         1.23864       -0.606949         1.23593       -0.606885         1.23554       -0.606865         1.23549        -0.60686         1.23549        -0.60686         1.23549       -0.606859
     87.86         1.71809        0.475259         1.56521       -0.349004         1.32529       -0.591493         1.25427       -0.606651         1.23864        -0.60696         1.23593       -0.606886         1.23554       -0.606865         1.23549       -0.606861         1.23549        -0.60686         1.23549       -0.606859
     87.87         1.71578        0.470774         1.56387       -0.350786         1.32484       -0.591832          1.2542       -0.606714         1.23864        -0.60697         1.23593       -0.606888         1.23554       -0.606865         1.23549       -0.606861         1.23549        -0.60686         1.23549       -0.606859
     87.88         1.71346        0.466309         1.56253       -0.352559         1.32438       -0.592169         1.25414       -0.606777         1.23864        -0.60698         1.23593       -0.606889         1.23554       -0.606865         1.23549       -0.606861         1.23549        -0.60686         1.23549       -0.606859
     87.89         1.71115        0.461864         1.56119       -0.354322         1.32393       -0.592503         1.25407       -0.606839         1.23864        -0.60699         1.23593       -0.606891         1.23554       -0.606866         1.23549       -0.606861         1.23549        -0.60686         1.23549       -0.606859
      87.9         1.70884        0.457438         1.55986       -0.356077         1.32347       -0.592835           1.254       -0.606901         1.23864       -0.607001         1.23593       -0.606892         1.23554       -0.606866         1.23549       -0.606861         1.23549        -0.60686         1.23549       -0.606859
     87.91         1.70653        0.453032         1.55852       -0.357822         1.32301       -0.593164         1.25393       -0.606962         1.23864       -0.607011         1.23593       -0.606893         1.23554       -0.606866         1.23549       -0.606861         1.23549        -0.60686         1.23549       -0.606859
     87.92         1.70422        0.448645         1.55719       -0.359559         1.32254       -0.593491         1.25385       -0.607023         1.23863       -0.607021         1.23593       -0.606895         1.23554       -0.606866         1.23549       -0.606861         1.23549        -0.60686         1.23549       -0.606859
     87.93         1.70191        0.444278         1.55586       -0.361286         1.32207       -0.593816         1.25378       -0.607084         1.23863       -0.607031         1.23594       -0.606896         1.23554       -0.606866         1.23549       -0.606861         1.23549        -0.60686         1.23549       -0.606859
     87.94          1.6996         0.43993         1.55453       -0.363004          1.3216       -0.594138          1.2537       -0.607144         1.23863       -0.607041         1.23594       -0.606897         1.23554       -0.606866         1.23549       -0.606861         1.23549        -0.60686         1.23549       -0.606859
     87.95         1.69729        0.435601          1.5532       -0.364713         1.32113       -0.594458         1.25362       -0.607204         1.23862       -0.607051         1.23594       -0.606899         1.23554       -0.606867         1.23549       -0.606861         1.23549        -0.60686         1.23549       -0.606859
     87.96         1.69498        0.431291         1.55188       -0.366414         1.32066       -0.594775         1.25354       -0.607263         1.23862       -0.607061         1.23594         -0.6069         1.23554       -0.606867         1.23549       -0.606861         1.23549        -0.60686         1.23549       -0.606859
     87.97         1.69267        0.427001         1.55055       -0.368105         1.32019        -0.59509         1.25346       -0.607322         1.23861       -0.607071         1.23594       -0.606902         1.23554       -0.606867         1.23549       -0.606861         1.23549        -0.60686         1.23549       -0.606859
     87.98         1.69036         0.42273         1.54923       -0.369788         1.31971       -0.595403         1.25337        -0.60738         1.23861        -0.60708         1.23594       -0.606903         1.23554       -0.606867         1.23549       -0.606861         1.23549        -0.60686         1.23549       -0.606859
     87.99         1.68806        0.418477         1.54791       -0.371461         1.31923       -0.595713         1.25329       -0.607438          1.2386        -0.60709         1.23594       -0.606904         1.23554       -0.606867         1.23549       -0.606861         1.23549        -0.60686         1.23549       -0.606859
        88         1.68575        0.414244         1.54659       -0.373126         1.31875        -0.59602          1.2532       -0.607496         1.23859         -0.6071         1.23594       -0.606906         1.23554       -0.606867         1.23549       -0.606861         1.23549        -0.60686         1.23549       -0.606859
     88.01         1.68345         0.41003         1.54527       -0.374782         1.31827       -0.596326         1.25311       -0.607553         1.23858        -0.60711         1.23594       -0.606907         1.23554       -0.606868         1.23549       -0.606861         1.23549        -0.60686         1.23549       -0.606859
     88.02         1.68114        0.405834         1.54396       -0.376429         1.31779       -0.596629         1.25302        -0.60761         1.23858       -0.607119         1.23594       -0.606909         1.23554       -0.606868         1.23549       -0.606861         1.23549        -0.60686         1.23549       -0.606859
     88.03         1.67884        0.401658         1.54264       -0.378067         1.31731       -0.596929         1.25293       -0.607666         1.23857       -0.607129         1.23594        -0.60691         1.23554       -0.606868         1.23549       -0.606861         1.23549        -0.60686         1.23549       -0.606859
     88.04         1.67654          0.3975         1.54133       -0.379697         1.31682       -0.597227         1.25284       -0.607722         1.23856       -0.607138         1.23594       -0.606911         1.23554       -0.606868         1.23549       -0.606861         1.23549        -0.60686         1.23549       -0.606859
     88.05         1.67424        0.393361         1.54002       -0.381318         1.31634       -0.597523         1.25274       -0.607777         1.23855       -0.607148         1.23594       -0.606913         1.23554       -0.606868         1.23549       -0.606861         1.23549        -0.60686         1.23549       -0.606859
     88.06         1.67193         0.38924         1.53872        -0.38293         1.31585       -0.597816         1.25264       -0.607832         1.23854       -0.607157         1.23594       -0.606914         1.23554       -0.606868         1.23549       -0.606861         1.23549        -0.60686         1.23549       -0.606859
     88.07         1.66963        0.385138         1.53741       -0.384534         1.31536       -0.598107         1.25255       -0.607886         1.23853       -0.607167         1.23594       -0.606915         1.23554       -0.606869         1.23549       -0.606861         1.23549        -0.60686         1.23549       -0.606859
     88.08         1.66733        0.381055         1.53611       -0.386129         1.31487       -0.598395         1.25245        -0.60794         1.23852       -0.607176         1.23594       -0.606917         1.23554       -0.606869         1.23549       -0.606861         1.23549        -0.60686         1.23549       -0.606859
     88.09         1.66503        0.376991         1.53481       -0.387715         1.31439       -0.598681         1.25235       -0.607993         1.23851       -0.607185         1.23594       -0.606918         1.23554       -0.606869         1.23549       -0.606861         1.23549        -0.60686         1.23549       -0.606859
      88.1         1.66273        0.372944         1.53351       -0.389293          1.3139       -0.598965         1.25225       -0.608046          1.2385       -0.607194         1.23594        -0.60692         1.23554       -0.606869         1.23549       -0.606861         1.23549        -0.60686         1.23549       -0.606859
     88.11         1.66043        0.368917         1.53221       -0.390862         1.31341       -0.599246         1.25215       -0.608099         1.23849       -0.607203         1.23594       -0.606921         1.23555       -0.606869         1.23549       -0.606861         1.23549        -0.60686         1.23549       -0.606859
     88.12         1.65814        0.364907         1.53092       -0.392423         1.31292       -0.599525         1.25204       -0.608151         1.23848       -0.607212         1.23594       -0.606922         1.23555       -0.606869         1.23549       -0.606861         1.23549        -0.60686         1.23549       -0.606859
     88.13         1.65584        0.360916         1.52962       -0.393975         1.31242       -0.599801         1.25194       -0.608202         1.23846       -0.607221         1.23594       -0.606924         1.23555        -0.60687         1.23549       -0.606861         1.23549        -0.60686         1.23549       -0.606859
     88.14         1.65354        0.356943         1.52833       -0.395519         1.31193       -0.600075         1.25183       -0.608253         1.23845        -0.60723         1.23594       -0.606925         1.23555        -0.60687         1.23549       -0.606861         1.23549        -0.60686         1.23549       -0.606859
     88.15         1.65125        0.352989         1.52704       -0.397055         1.31144       -0.600347         1.25172       -0.608304         1.23844       -0.607239         1.23594       -0.606926         1.23555        -0.60687         1.23549       -0.606861         1.23549        -0.60686         1.23549       -0.606859
     88.16         1.64895        0.349052         1.52576       -0.398582         1.31095       -0.600616         1.25162       -0.608354         1.23842       -0.607248         1.23594       -0.606928         1.23555        -0.60687         1.23549       -0.606861         1.23549        -0.60686         1.23549       -0.606859
     88.17         1.64665        0.345134         1.52447       -0.400101         1.31046       -0.600883         1.25151       -0.608403         1.23841       -0.607257         1.23594       -0.606929         1.23555        -0.60687         1.23549       -0.606861         1.23549        -0.60686         1.23549       -0.606859
     88.18         1.64436        0.341234         1.52319       -0.401611         1.30997       -0.601148          1.2514       -0.608452          1.2384       -0.607265         1.23594        -0.60693         1.23555        -0.60687         1.23549       -0.606861         1.23549        -0.60686         1.23549       -0.606859
     88.19         1.64207        0.337352         1.52191       -0.403113         1.30948        -0.60141         1.25129       -0.608501         1.23838       -0.607274         1.23594       -0.606931         1.23555       -0.606871         1.23549       -0.606861         1.23549        -0.60686         1.23549       -0.606859
      88.2         1.63977        0.333488         1.52063       -0.404607         1.30898        -0.60167         1.25118       -0.608549         1.23837       -0.607282         1.23593       -0.606933         1.23555       -0.606871         1.23549       -0.606861         1.23549        -0.60686         1.23549       -0.606859
     88.21         1.63748        0.329641         1.51935       -0.406093         1.30849       -0.601928         1.25107       -0.608596         1.23835       -0.607291         1.23593       -0.606934         1.23555       -0.606871         1.23549       -0.606861         1.23549        -0.60686         1.23549       -0.606859
     88.22         1.63519        0.325813         1.51808       -0.407571           1.308       -0.602183         1.25095       -0.608644         1.23834       -0.607299         1.23593       -0.606935         1.23555       -0.606871         1.23549       -0.606861         1.23549        -0.60686         1.23549       -0.606859
     88.23         1.63289        0.322003         1.51681        -0.40904         1.30751       -0.602436         1.25084        -0.60869         1.23832       -0.607307         1.23593       -0.606937         1.23555       -0.606871         1.23549       -0.606861         1.23549        -0.60686         1.23549       -0.606859
     88.24          1.6306         0.31821         1.51554       -0.410501         1.30702       -0.602687         1.25072       -0.608736          1.2383       -0.607316         1.23593       -0.606938         1.23555       -0.606871         1.23549       -0.606861         1.23549        -0.60686         1.23549       -0.606859
     88.25         1.62831        0.314435         1.51427       -0.411954         1.30653       -0.602935         1.25061       -0.608782         1.23829       -0.607324         1.23593       -0.606939         1.23555       -0.606872         1.23549       -0.606861         1.23549        -0.60686         1.23549       -0.606859
     88.26         1.62602        0.310677         1.51301       -0.413399         1.30604       -0.603182         1.25049       -0.608827         1.23827       -0.607332         1.23593        -0.60694         1.23555       -0.606872         1.23549       -0.606861         1.23549        -0.60686         1.23549       -0.606859
     88.27         1.62373        0.306938         1.51174       -0.414836         1.30555       -0.603425         1.25038       -0.608871         1.23825        -0.60734         1.23593       -0.606942         1.23555       -0.606872         1.23549       -0.606861         1.23549        -0.60686         1.23549       -0.606859
     88.28         1.62144        0.303215         1.51048       -0.416265         1.30506       -0.603667         1.25026       -0.608915         1.23824       -0.607348         1.23592       -0.606943         1.23555       -0.606872         1.23549       -0.606861         1.23549        -0.60686         1.23549       -0.606859
     88.29         1.61915        0.299511         1.50922       -0.417686         1.30457       -0.603906         1.25014       -0.608959         1.23822       -0.607356         1.23592       -0.606944         1.23555       -0.606872         1.23549       -0.606861         1.23549        -0.60686         1.23549       -0.606859
      88.3         1.61687        0.295824         1.50797       -0.419099         1.30408       -0.604143         1.25002       -0.609002          1.2382       -0.607363         1.23592       -0.606945         1.23555       -0.606872         1.23549       -0.606861         1.23549        -0.60686         1.23549       -0.606859
     88.31         1.61458        0.292154         1.50671       -0.420504         1.30359       -0.604378         1.24991       -0.609044         1.23818       -0.607371         1.23592       -0.606947         1.23555       -0.606873         1.23549       -0.606861         1.23549        -0.60686         1.23549       -0.606859
     88.32         1.61229        0.288502         1.50546       -0.421901          1.3031        -0.60461         1.24979       -0.609086         1.23816       -0.607379         1.23592       -0.606948         1.23555       -0.606873         1.23549       -0.606861         1.23549        -0.60686         1.23549       -0.606859
     88.33            1.61        0.284867         1.50421        -0.42329         1.30262       -0.604841         1.24967       -0.609128         1.23814       -0.607386         1.23592       -0.606949         1.23555       -0.606873         1.23549       -0.606861         1.23549        -0.60686         1.23549       -0.606859
     88.34         1.60772        0.281249         1.50296       -0.424671         1.30213       -0.605069         1.24955       -0.609169         1.23813       -0.607393         1.23591        -0.60695         1.23555       -0.606873         1.23549       -0.606861         1.23549        -0.60686         1.23549       -0.606859
     88.35         1.60543        0.277649         1.50172       -0.426045         1.30165       -0.605295         1.24943       -0.609209         1.23811       -0.607401         1.23591       -0.606951         1.23555       -0.606873         1.23549       -0.606861         1.23549        -0.60686         1.23549       -0.606859
     88.36         1.60314        0.274065         1.50047       -0.427411         1.30116       -0.605518          1.2493       -0.609249         1.23809       -0.607408         1.23591       -0.606952         1.23555       -0.606873         1.23549       -0.606861         1.23549        -0.60686         1.23549       -0.606859
     88.37         1.60086        0.270499         1.49923       -0.428769         1.30068        -0.60574         1.24918       -0.609288         1.23807       -0.607415         1.23591       -0.606954         1.23555       -0.606873         1.23549       -0.606861         1.23549        -0.60686         1.23549       -0.606859
     88.38         1.59857         0.26695         1.49799       -0.430119          1.3002       -0.605959         1.24906       -0.609327         1.23805       -0.607422         1.23591       -0.606955         1.23555       -0.606874         1.23549       -0.606861         1.23549        -0.60686         1.23549       -0.606859
     88.39         1.59629        0.263418         1.49676       -0.431461         1.29971       -0.606176         1.24894       -0.609366         1.23803       -0.607429          1.2359       -0.606956         1.23555       -0.606874         1.23549       -0.606861         1.23549        -0.60686         1.23549       -0.606859
      88.4           1.594        0.259903         1.49552       -0.432796         1.29923       -0.606391         1.24882       -0.609404         1.23801       -0.607436          1.2359       -0.606957         1.23555       -0.606874         1.23549       -0.606861         1.23549        -0.60686         1.23549       -0.606859
     88.41         1.59172        0.256405         1.49429       -0.434123         1.29875       -0.606603         1.24869       -0.609441         1.23799       -0.607443          1.2359       -0.606958         1.23554       -0.606874         1.23549       -0.606861         1.23549        -0.60686         1.23549       -0.606859
     88.42         1.58944        0.252924         1.49306       -0.435443         1.29827       -0.606814         1.24857       -0.609478         1.23796        -0.60745          1.2359       -0.606959         1.23554       -0.606874         1.23549       -0.606861         1.23549        -0.60686         1.23549       -0.606859
     88.43         1.58715         0.24946         1.49183       -0.436755          1.2978       -0.607022         1.24845       -0.609514         1.23794       -0.607456         1.23589        -0.60696         1.23554       -0.606874         1.23549       -0.606861         1.23549        -0.60686         1.23549       -0.606859
