18 November 2018 01:39:16 PM

ODE_PRB
  C++ version
  Test the ODE library.

TEST01
  ODE solves a system of ordinary differential
  equations.

      T              v1              w1              v2              w2              v3              w3              v4              w4              v5              w5              v6              w6              v7              w7              v8              w8              v9              w9              v10              w10              
     96.01       -0.285854       0.0360734         1.36433        -0.64943         1.22616       -0.599962          1.2351        -0.60791         1.23596       -0.606698         1.23561       -0.606839         1.23543       -0.606835         1.23464       -0.606446          1.2237       -0.603116         1.10318       -0.580093
     96.02       -0.305098       0.0394576         1.36552       -0.649747         1.22607        -0.59995         1.23511       -0.607906         1.23596         -0.6067         1.23561        -0.60684         1.23543       -0.606835         1.23462       -0.606445         1.22355       -0.603087         1.10185       -0.579722
     96.03       -0.324698       0.0428973         1.36673       -0.650068         1.22598       -0.599936         1.23512       -0.607902         1.23596       -0.606702         1.23561        -0.60684         1.23542       -0.606835         1.23461       -0.606443          1.2234       -0.603057         1.10067       -0.579348
     96.04       -0.344653       0.0463938         1.36797       -0.650392         1.22589       -0.599923         1.23513       -0.607898         1.23596       -0.606704         1.23561       -0.606841         1.23542       -0.606835          1.2346       -0.606441         1.22324       -0.603027         1.09956       -0.578971
     96.05       -0.364962       0.0499479         1.36924       -0.650719         1.22579       -0.599909         1.23514       -0.607894         1.23596       -0.606706         1.23561       -0.606841         1.23542       -0.606834         1.23458       -0.606439         1.22309       -0.602996         1.09831       -0.578591
     96.06       -0.385623       0.0535608         1.37053        -0.65105         1.22569       -0.599896         1.23515        -0.60789         1.23596       -0.606708         1.23561       -0.606842         1.23542       -0.606834         1.23457       -0.606437         1.22293       -0.602964         1.09726       -0.578208
     96.07       -0.406631       0.0572334         1.37184       -0.651384         1.22559       -0.599881         1.23516       -0.607886         1.23595        -0.60671         1.23561       -0.606842         1.23542       -0.606834         1.23455       -0.606435         1.22278       -0.602933         1.09604       -0.577822
     96.08       -0.427982       0.0609668         1.37319       -0.651721         1.22549       -0.599867         1.23517       -0.607882         1.23595       -0.606712          1.2356       -0.606842         1.23542       -0.606834         1.23454       -0.606433         1.22262       -0.602901          1.0949       -0.577434
     96.09        -0.44967       0.0647618         1.37456       -0.652063         1.22539       -0.599852         1.23518       -0.607878         1.23595       -0.606714          1.2356       -0.606843         1.23541       -0.606834         1.23452       -0.606431         1.22246       -0.602868         1.09393       -0.577044
      96.1       -0.471687       0.0686195         1.37595       -0.652407         1.22528       -0.599837         1.23519       -0.607875         1.23595       -0.606716          1.2356       -0.606843         1.23541       -0.606834          1.2345       -0.606429         1.22231       -0.602835         1.09286        -0.57665
     96.11       -0.494025       0.0725407         1.37737       -0.652756         1.22517       -0.599821          1.2352       -0.607871         1.23595       -0.606718          1.2356       -0.606844         1.23541       -0.606833         1.23449       -0.606427         1.22215       -0.602802         1.09181       -0.576255
     96.12       -0.516673       0.0765264         1.37882       -0.653109         1.22505       -0.599806         1.23521       -0.607867         1.23595        -0.60672          1.2356       -0.606844         1.23541       -0.606833         1.23447       -0.606425         1.22199       -0.602768          1.0909       -0.575857
     96.13       -0.539619       0.0805773          1.3803       -0.653465         1.22494       -0.599789         1.23522       -0.607864         1.23594       -0.606722          1.2356       -0.606845         1.23541       -0.606833         1.23445       -0.606423         1.22183       -0.602734         1.08994       -0.575457
     96.14       -0.562851       0.0846944          1.3818       -0.653825         1.22482       -0.599773         1.23523        -0.60786         1.23594       -0.606724          1.2356       -0.606845          1.2354       -0.606833         1.23444        -0.60642         1.22168       -0.602699         1.08902       -0.575055
     96.15       -0.586352       0.0888782         1.38333        -0.65419          1.2247       -0.599756         1.23524       -0.607857         1.23594       -0.606726          1.2356       -0.606845          1.2354       -0.606833         1.23442       -0.606418         1.22152       -0.602664          1.0882       -0.574651
     96.16       -0.610107       0.0931296         1.38489       -0.654559         1.22457       -0.599739         1.23525       -0.607853         1.23594       -0.606727          1.2356       -0.606846          1.2354       -0.606832          1.2344       -0.606415         1.22137       -0.602628         1.08738       -0.574246
     96.17       -0.634096       0.0974491         1.38647       -0.654932         1.22445       -0.599721         1.23527        -0.60785         1.23594       -0.606729          1.2356       -0.606846          1.2354       -0.606832         1.23439       -0.606413         1.22121       -0.602592         1.08655       -0.573839
     96.18         -0.6583        0.101837         1.38807       -0.655309         1.22432       -0.599703         1.23528       -0.607846         1.23593       -0.606731          1.2356       -0.606847          1.2354       -0.606832         1.23437       -0.606411         1.22106       -0.602556         1.08581        -0.57343
     96.19       -0.682697        0.106295         1.38971        -0.65569         1.22418       -0.599685         1.23529       -0.607843         1.23593       -0.606733          1.2356       -0.606847          1.2354       -0.606832         1.23435       -0.606408          1.2209       -0.602519         1.08511        -0.57302
      96.2       -0.707262        0.110822         1.39137       -0.656077         1.22405       -0.599666         1.23531        -0.60784         1.23593       -0.606735          1.2356       -0.606848         1.23539       -0.606831         1.23433       -0.606405         1.22075       -0.602482         1.08456        -0.57261
     96.21        -0.73197        0.115419         1.39305       -0.656467         1.22391       -0.599647         1.23532       -0.607837         1.23593       -0.606737          1.2356       -0.606848         1.23539       -0.606831         1.23432       -0.606403          1.2206       -0.602444           1.084       -0.572198
     96.22       -0.756794        0.120086         1.39475       -0.656862         1.22377       -0.599627         1.23534       -0.607833         1.23593       -0.606738          1.2356       -0.606848         1.23539       -0.606831          1.2343         -0.6064         1.22045       -0.602406         1.08344       -0.571785
     96.23       -0.781706        0.124824         1.39648       -0.657262         1.22362       -0.599607         1.23535        -0.60783         1.23592        -0.60674          1.2356       -0.606849         1.23539       -0.606831         1.23428       -0.606397          1.2203       -0.602367         1.08299       -0.571372
     96.24       -0.806675        0.129632         1.39824       -0.657667         1.22347       -0.599587         1.23536       -0.607827         1.23592       -0.606742          1.2356       -0.606849         1.23539        -0.60683         1.23426       -0.606394         1.22016       -0.602329         1.08258       -0.570958
     96.25        -0.83167         0.13451         1.40001       -0.658076         1.22332       -0.599566         1.23538       -0.607824         1.23592       -0.606744          1.2356        -0.60685         1.23538        -0.60683         1.23424       -0.606391         1.22001       -0.602289         1.08221       -0.570545
     96.26       -0.856658        0.139459          1.4018       -0.658491         1.22317       -0.599545          1.2354       -0.607822         1.23592       -0.606745          1.2356        -0.60685         1.23538        -0.60683         1.23422       -0.606389         1.21987        -0.60225         1.08195       -0.570131
     96.27       -0.881605        0.144477         1.40362        -0.65891         1.22301       -0.599523         1.23541       -0.607819         1.23591       -0.606747          1.2356        -0.60685         1.23538        -0.60683         1.23421       -0.606386         1.21974        -0.60221         1.08172       -0.569718
     96.28       -0.906476        0.149565         1.40545       -0.659334         1.22285       -0.599501         1.23543       -0.607816         1.23591       -0.606749          1.2356       -0.606851         1.23538       -0.606829         1.23419       -0.606383          1.2196        -0.60217         1.08173       -0.569306
     96.29       -0.931236        0.154723          1.4073       -0.659763         1.22269       -0.599478         1.23544       -0.607813         1.23591       -0.606751          1.2356       -0.606851         1.23537       -0.606829         1.23417       -0.606379         1.21947       -0.602129         1.08162       -0.568894
      96.3       -0.955848        0.159948         1.40916       -0.660197         1.22252       -0.599455         1.23546       -0.607811          1.2359       -0.606752          1.2356       -0.606852         1.23537       -0.606829         1.23415       -0.606376         1.21934       -0.602088         1.08172       -0.568484
     96.31       -0.980277        0.165242         1.41104       -0.660636         1.22235       -0.599431         1.23548       -0.607808          1.2359       -0.606754          1.2356       -0.606852         1.23537       -0.606828         1.23413       -0.606373         1.21921       -0.602047         1.08191       -0.568074
     96.32        -1.00449        0.170602         1.41293       -0.661081         1.22218       -0.599407          1.2355       -0.607805          1.2359       -0.606756          1.2356       -0.606852         1.23537       -0.606828         1.23411        -0.60637         1.21909       -0.602005         1.08204       -0.567667
     96.33        -1.02844        0.176028         1.41483        -0.66153           1.222       -0.599382         1.23551       -0.607803          1.2359       -0.606757          1.2356       -0.606853         1.23537       -0.606828         1.23409       -0.606367         1.21897       -0.601963         1.08237       -0.567262
     96.34         -1.0521        0.181519         1.41674       -0.661985         1.22182       -0.599357         1.23553       -0.607801         1.23589       -0.606759          1.2356       -0.606853         1.23536       -0.606827         1.23407       -0.606363         1.21886       -0.601921         1.08283       -0.566859
     96.35        -1.07543        0.187073         1.41866       -0.662444         1.22164       -0.599331         1.23555       -0.607798         1.23589        -0.60676          1.2356       -0.606853         1.23536       -0.606827         1.23406        -0.60636         1.21875       -0.601879         1.08341       -0.566459
     96.36         -1.0984         0.19269         1.42059       -0.662909         1.22146       -0.599305         1.23557       -0.607796         1.23589       -0.606762         1.23559       -0.606854         1.23536       -0.606827         1.23404       -0.606356         1.21864       -0.601836         1.08405       -0.566061
     96.37        -1.12098        0.198368         1.42251        -0.66338         1.22127       -0.599278         1.23559       -0.607794         1.23588       -0.606764         1.23559       -0.606854         1.23536       -0.606826         1.23402       -0.606353         1.21854       -0.601793         1.08478       -0.565668
     96.38        -1.14313        0.204105         1.42444       -0.663855         1.22108        -0.59925         1.23561       -0.607792         1.23588       -0.606765         1.23559       -0.606855         1.23535       -0.606826           1.234       -0.606349         1.21845        -0.60175         1.08564       -0.565277
     96.39        -1.16483          0.2099         1.42637       -0.664335         1.22089       -0.599222         1.23563        -0.60779         1.23588       -0.606767         1.23559       -0.606855         1.23535       -0.606826         1.23398       -0.606346         1.21836       -0.601707         1.08656       -0.564891
      96.4        -1.18604         0.21575          1.4283       -0.664821         1.22069       -0.599194         1.23565       -0.607788         1.23587       -0.606768         1.23559       -0.606855         1.23535       -0.606825         1.23396       -0.606342         1.21828       -0.601664         1.08764       -0.564509
     96.41        -1.20674        0.221655         1.43022       -0.665312         1.22049       -0.599165         1.23567       -0.607786         1.23587        -0.60677         1.23559       -0.606856         1.23535       -0.606825         1.23394       -0.606338         1.21821        -0.60162         1.08881       -0.564132
     96.42        -1.22691        0.227613         1.43214       -0.665807         1.22029       -0.599135          1.2357       -0.607784         1.23586       -0.606771         1.23559       -0.606856         1.23535       -0.606825         1.23393       -0.606334         1.21814       -0.601576         1.09004       -0.563761
     96.43        -1.24653         0.23362         1.43405       -0.666308         1.22009       -0.599104         1.23572       -0.607782         1.23586       -0.606773         1.23559       -0.606856         1.23534       -0.606824         1.23391       -0.606331         1.21807       -0.601533         1.09143       -0.563394
     96.44        -1.26557        0.239676         1.43594       -0.666814         1.21988       -0.599073         1.23574       -0.607781         1.23586       -0.606774         1.23559       -0.606857         1.23534       -0.606824         1.23389       -0.606327         1.21802       -0.601489         1.09311       -0.563034
     96.45        -1.28402        0.245778         1.43783       -0.667325         1.21967       -0.599042         1.23576       -0.607779         1.23585       -0.606776         1.23559       -0.606857         1.23534       -0.606823         1.23387       -0.606323         1.21797       -0.601445         1.09462       -0.562679
     96.46        -1.30187        0.251925          1.4397        -0.66784         1.21946        -0.59901         1.23579       -0.607778         1.23585       -0.606777         1.23559       -0.606857         1.23534       -0.606823         1.23386       -0.606319         1.21793       -0.601401         1.09638       -0.562331
     96.47         -1.3191        0.258113         1.44155       -0.668361         1.21925       -0.598977         1.23581       -0.607776         1.23585       -0.606778         1.23559       -0.606858         1.23533       -0.606823         1.23384       -0.606315          1.2179       -0.601357         1.09828        -0.56199
     96.48         -1.3357        0.264341         1.44339       -0.668886         1.21903       -0.598943         1.23583       -0.607775         1.23584        -0.60678         1.23559       -0.606858         1.23533       -0.606822         1.23382       -0.606311         1.21788       -0.601313         1.10013       -0.561657
     96.49        -1.35167        0.270607          1.4452       -0.669416         1.21881       -0.598909         1.23586       -0.607774         1.23584       -0.606781         1.23559       -0.606858         1.23533       -0.606822         1.23381       -0.606307         1.21786       -0.601269         1.10237       -0.561331
      96.5        -1.36701        0.276909         1.44699       -0.669951         1.21859       -0.598875         1.23588       -0.607772         1.23583       -0.606783         1.23559       -0.606859         1.23533       -0.606821         1.23379       -0.606302         1.21785       -0.601225         1.10443       -0.561013
     96.51        -1.38171        0.283243         1.44876        -0.67049         1.21837       -0.598839         1.23591       -0.607771         1.23583       -0.606784         1.23559       -0.606859         1.23532       -0.606821         1.23377       -0.606298         1.21786       -0.601182          1.1068       -0.560703
     96.52        -1.39577        0.289609          1.4505       -0.671033         1.21815       -0.598803         1.23593        -0.60777         1.23582       -0.606785         1.23558       -0.606859         1.23532        -0.60682         1.23376       -0.606294         1.21787       -0.601138          1.1092       -0.560402
     96.53         -1.4092        0.296003         1.45221       -0.671581         1.21793       -0.598767         1.23596       -0.607769         1.23582       -0.606787         1.23558        -0.60686         1.23532        -0.60682         1.23374        -0.60629         1.21789       -0.601095         1.11159       -0.560109
     96.54          -1.422        0.302424          1.4539       -0.672133          1.2177       -0.598729         1.23598       -0.607769         1.23582       -0.606788         1.23558        -0.60686         1.23532        -0.60682         1.23373       -0.606285         1.21792       -0.601051         1.11414       -0.559826
     96.55        -1.43417        0.308869         1.45555       -0.672689         1.21748       -0.598692         1.23601       -0.607768         1.23581       -0.606789         1.23558        -0.60686         1.23531       -0.606819         1.23372       -0.606281         1.21796       -0.601008         1.11675       -0.559552
     96.56        -1.44573        0.315337         1.45717       -0.673249         1.21725       -0.598653         1.23604       -0.607767         1.23581        -0.60679         1.23558       -0.606861         1.23531       -0.606819          1.2337       -0.606277         1.21801       -0.600966         1.11947       -0.559288
     96.57        -1.45668        0.321825         1.45876       -0.673812         1.21702       -0.598614         1.23606       -0.607767          1.2358       -0.606792         1.23558       -0.606861         1.23531       -0.606818         1.23369       -0.606272         1.21807       -0.600923         1.12247       -0.559034
     96.58        -1.46704        0.328331         1.46031        -0.67438         1.21679       -0.598574         1.23609       -0.607766          1.2358       -0.606793         1.23558       -0.606861         1.23531       -0.606818         1.23368       -0.606268         1.21814       -0.600881         1.12536        -0.55879
     96.59        -1.47681        0.334853         1.46183       -0.674951         1.21656       -0.598533         1.23612       -0.607766         1.23579       -0.606794         1.23558       -0.606862          1.2353       -0.606817         1.23367       -0.606263         1.21822        -0.60084         1.12833       -0.558557
      96.6        -1.48602         0.34139         1.46331       -0.675526         1.21633       -0.598492         1.23615       -0.607766         1.23579       -0.606795         1.23558       -0.606862          1.2353       -0.606817         1.23365       -0.606259         1.21831       -0.600798         1.13123       -0.558334
     96.61        -1.49467        0.347939         1.46475       -0.676104          1.2161        -0.59845         1.23618       -0.607765         1.23578       -0.606796         1.23558       -0.606862          1.2353       -0.606816         1.23364       -0.606254         1.21841       -0.600757         1.13444       -0.558122
     96.62        -1.50278        0.354498         1.46615       -0.676685         1.21587       -0.598408         1.23621       -0.607765         1.23578       -0.606798         1.23558       -0.606862          1.2353       -0.606816         1.23363        -0.60625         1.21852       -0.600717         1.13767       -0.557921
     96.63        -1.51036        0.361066         1.46752       -0.677269         1.21564       -0.598364         1.23623       -0.607765         1.23577       -0.606799         1.23558       -0.606863          1.2353       -0.606815         1.23363       -0.606245         1.21865       -0.600677          1.1409       -0.557732
     96.64        -1.51744        0.367641         1.46884       -0.677856         1.21541       -0.598321         1.23626       -0.607766         1.23577         -0.6068         1.23558       -0.606863         1.23529       -0.606815         1.23362       -0.606241         1.21878       -0.600638         1.14414       -0.557553
     96.65        -1.52403        0.374221         1.47012       -0.678446         1.21518       -0.598276         1.23629       -0.607766         1.23576       -0.606801         1.23557       -0.606863         1.23529       -0.606814         1.23361       -0.606236         1.21892       -0.600599         1.14754       -0.557387
     96.66        -1.53014        0.380805         1.47137       -0.679038         1.21495       -0.598231         1.23632       -0.607766         1.23576       -0.606802         1.23557       -0.606864         1.23529       -0.606814          1.2336       -0.606231         1.21907       -0.600561         1.15092       -0.557232
     96.67        -1.53579        0.387391         1.47257       -0.679633         1.21472       -0.598185         1.23635       -0.607766         1.23575       -0.606803         1.23557       -0.606864         1.23529       -0.606813          1.2336       -0.606227         1.21924       -0.600523         1.15429       -0.557088
     96.68          -1.541        0.393977         1.47373       -0.680231          1.2145       -0.598139         1.23638       -0.607767         1.23575       -0.606804         1.23557       -0.606864         1.23528       -0.606812         1.23359       -0.606222         1.21941       -0.600486         1.15765       -0.556956
     96.69        -1.54579        0.400562         1.47484        -0.68083         1.21427       -0.598092         1.23641       -0.607768         1.23574       -0.606805         1.23557       -0.606864         1.23528       -0.606812         1.23359       -0.606218         1.21959        -0.60045         1.16114       -0.556836
      96.7        -1.55017        0.407145         1.47592       -0.681432         1.21404       -0.598044         1.23645       -0.607768         1.23574       -0.606806         1.23557       -0.606865         1.23528       -0.606811         1.23358       -0.606213         1.21979       -0.600414         1.16463       -0.556729
     96.71        -1.55416        0.413725         1.47695       -0.682035         1.21382       -0.597996         1.23648       -0.607769         1.23573       -0.606807         1.23557       -0.606865         1.23528       -0.606811         1.23358       -0.606208         1.21999        -0.60038         1.16809       -0.556633
     96.72        -1.55777        0.420299         1.47795       -0.682641         1.21359       -0.597947         1.23651        -0.60777         1.23573       -0.606808         1.23557       -0.606865         1.23528        -0.60681         1.23358       -0.606204         1.22021       -0.600346         1.17155       -0.556549
     96.73        -1.56103        0.426868          1.4789       -0.683248         1.21337       -0.597898         1.23654       -0.607771         1.23572       -0.606809         1.23557       -0.606865         1.23527        -0.60681         1.23358       -0.606199         1.22043       -0.600313         1.17527       -0.556477
     96.74        -1.56394        0.433429          1.4798       -0.683856         1.21315       -0.597847         1.23657       -0.607772         1.23572        -0.60681         1.23557       -0.606866         1.23527       -0.606809         1.23358       -0.606195         1.22066        -0.60028         1.17874       -0.556417
     96.75        -1.56652        0.439982         1.48067       -0.684466         1.21293       -0.597797          1.2366       -0.607773         1.23571       -0.606811         1.23557       -0.606866         1.23527       -0.606808         1.23358        -0.60619         1.22091       -0.600249         1.18236       -0.556369
     96.76        -1.56879        0.446526          1.4815       -0.685077         1.21271       -0.597745         1.23664       -0.607775         1.23571       -0.606812         1.23556       -0.606866         1.23527       -0.606808         1.23358       -0.606185         1.22116       -0.600218         1.18583       -0.556332
     96.77        -1.57076        0.453059         1.48228       -0.685689          1.2125       -0.597693         1.23667       -0.607776          1.2357       -0.606812         1.23556       -0.606866         1.23527       -0.606807         1.23358       -0.606181         1.22142       -0.600189         1.18946       -0.556308
     96.78        -1.57245        0.459581         1.48303       -0.686301         1.21229       -0.597641          1.2367       -0.607778         1.23569       -0.606813         1.23556       -0.606867         1.23527       -0.606807         1.23359       -0.606176         1.22169        -0.60016         1.19291       -0.556296
     96.79        -1.57386        0.466091         1.48373       -0.686915         1.21208       -0.597588         1.23673       -0.607779         1.23569       -0.606814         1.23556       -0.606867         1.23526       -0.606806         1.23359       -0.606172         1.22197       -0.600133         1.19653       -0.556295
      96.8        -1.57502        0.472587          1.4844       -0.687529         1.21187       -0.597534         1.23677       -0.607781         1.23568       -0.606815         1.23556       -0.606867         1.23526       -0.606805          1.2336       -0.606167         1.22226       -0.600106         1.20007       -0.556307
     96.81        -1.57593         0.47907         1.48502       -0.688144         1.21166        -0.59748          1.2368       -0.607783         1.23568       -0.606816         1.23556       -0.606867         1.23526       -0.606805          1.2336       -0.606163         1.22255        -0.60008         1.20352       -0.556329
     96.82         -1.5766        0.485538         1.48561       -0.688759         1.21146       -0.597426         1.23683       -0.607785         1.23567       -0.606816         1.23556       -0.606868         1.23526       -0.606804         1.23361       -0.606158         1.22286       -0.600056         1.20699       -0.556364
     96.83        -1.57705        0.491991         1.48616       -0.689375         1.21126        -0.59737         1.23687       -0.607787         1.23566       -0.606817         1.23556       -0.606868         1.23526       -0.606804         1.23362       -0.606154         1.22317       -0.600032         1.21037        -0.55641
     96.84        -1.57729        0.498428         1.48668        -0.68999         1.21106       -0.597315          1.2369       -0.607789         1.23566       -0.606818         1.23556       -0.606868         1.23526       -0.606803         1.23363        -0.60615         1.22349        -0.60001          1.2138       -0.556467
     96.85        -1.57733        0.504848         1.48715       -0.690606         1.21086       -0.597258         1.23693       -0.607792         1.23565       -0.606818         1.23556       -0.606868         1.23526       -0.606802         1.23364       -0.606146         1.22381       -0.599989          1.2172       -0.556535
     96.86        -1.57718        0.511251         1.48759       -0.691222         1.21067       -0.597202         1.23696       -0.607794         1.23565       -0.606819         1.23555       -0.606868         1.23526       -0.606802         1.23365       -0.606141         1.22415       -0.599969         1.22064       -0.556615
     96.87        -1.57685        0.517635           1.488       -0.691837         1.21048       -0.597144           1.237       -0.607796         1.23564        -0.60682         1.23555       -0.606869         1.23525       -0.606801         1.23367       -0.606137         1.22449        -0.59995         1.22403       -0.556705
     96.88        -1.57634        0.524002         1.48837       -0.692452          1.2103       -0.597087         1.23703       -0.607799         1.23563        -0.60682         1.23555       -0.606869         1.23525       -0.606801         1.23368       -0.606133         1.22484       -0.599932         1.22721       -0.556806
     96.89        -1.57567         0.53035          1.4887       -0.693066         1.21011       -0.597029         1.23706       -0.607802         1.23563       -0.606821         1.23555       -0.606869         1.23525         -0.6068          1.2337       -0.606129         1.22519       -0.599916         1.23049       -0.556918
      96.9        -1.57485        0.536678         1.48901        -0.69368         1.20993        -0.59697          1.2371       -0.607804         1.23562       -0.606821         1.23555       -0.606869         1.23525       -0.606799         1.23371       -0.606125         1.22555       -0.599901          1.2338        -0.55704
     96.91        -1.57388        0.542986         1.48928       -0.694293         1.20976       -0.596911         1.23713       -0.607807         1.23562       -0.606822         1.23555       -0.606869         1.23525       -0.606799         1.23373       -0.606121         1.22592       -0.599887         1.23685       -0.557173
     96.92        -1.57276        0.549274         1.48952       -0.694906         1.20959       -0.596852         1.23716        -0.60781         1.23561       -0.606822         1.23555        -0.60687         1.23525       -0.606798         1.23375       -0.606117         1.22629       -0.599874         1.24006       -0.557316
     96.93        -1.57152        0.555542         1.48972       -0.695517         1.20942       -0.596792          1.2372       -0.607813          1.2356       -0.606823         1.23555        -0.60687         1.23525       -0.606797         1.23377       -0.606113         1.22666       -0.599863         1.24322       -0.557469
     96.94        -1.57015        0.561788          1.4899       -0.696128         1.20925       -0.596731         1.23723       -0.607817          1.2356       -0.606823         1.23555        -0.60687         1.23525       -0.606797         1.23379        -0.60611         1.22704       -0.599853         1.24622       -0.557631
     96.95        -1.56866        0.568013         1.49005       -0.696737         1.20909       -0.596671         1.23726        -0.60782         1.23559       -0.606824         1.23555        -0.60687         1.23525       -0.606796         1.23381       -0.606106         1.22743       -0.599844         1.24922       -0.557804
     96.96        -1.56705        0.574216         1.49017       -0.697345         1.20893        -0.59661          1.2373       -0.607823         1.23558       -0.606824         1.23554        -0.60687         1.23525       -0.606796         1.23384       -0.606103         1.22782       -0.599836         1.25215       -0.557985
     96.97        -1.56534        0.580397         1.49026       -0.697952         1.20878       -0.596548         1.23733       -0.607827         1.23558       -0.606825         1.23554        -0.60687         1.23525       -0.606795         1.23386       -0.606099         1.22821        -0.59983         1.25508       -0.558177
     96.98        -1.56352        0.586556         1.49032       -0.698558         1.20863       -0.596487         1.23736       -0.607831         1.23557       -0.606825         1.23554       -0.606871         1.23525       -0.606794         1.23388       -0.606096         1.22861       -0.599825         1.25797       -0.558377
     96.99        -1.56161        0.592693         1.49036       -0.699162         1.20848       -0.596425         1.23739       -0.607834         1.23556       -0.606825         1.23554       -0.606871         1.23525       -0.606794         1.23391       -0.606093         1.22901       -0.599822          1.2608       -0.558586
        97         -1.5596        0.598806         1.49037       -0.699765         1.20834       -0.596362         1.23743       -0.607838         1.23556       -0.606826         1.23554       -0.606871         1.23525       -0.606793         1.23394       -0.606089         1.22942        -0.59982         1.26348       -0.558804
     97.01        -1.55751        0.604896         1.49035       -0.700366          1.2082         -0.5963         1.23746       -0.607842         1.23555       -0.606826         1.23554       -0.606871         1.23525       -0.606792         1.23397       -0.606086         1.22983       -0.599819         1.26634        -0.55903
     97.02        -1.55533        0.610963         1.49031       -0.700965         1.20806       -0.596237         1.23749       -0.607846         1.23555       -0.606826         1.23554       -0.606871         1.23525       -0.606792           1.234       -0.606083         1.23024        -0.59982         1.26885       -0.559265
     97.03        -1.55307        0.617006         1.49025       -0.701563         1.20793       -0.596174         1.23752        -0.60785         1.23554       -0.606827         1.23554       -0.606871         1.23525       -0.606791         1.23403       -0.606081         1.23065       -0.599822         1.27158       -0.559508
     97.04        -1.55074        0.623026         1.49016       -0.702158          1.2078        -0.59611         1.23755       -0.607854         1.23553       -0.606827         1.23554       -0.606871         1.23525       -0.606791         1.23406       -0.606078         1.23107       -0.599825         1.27414       -0.559759
     97.05        -1.54834        0.629022         1.49005       -0.702752         1.20768       -0.596046         1.23758       -0.607858         1.23553       -0.606827         1.23553       -0.606871         1.23525        -0.60679         1.23409       -0.606075         1.23148        -0.59983         1.27663       -0.560017
     97.06        -1.54586        0.634994         1.48992       -0.703344         1.20756       -0.595982         1.23762       -0.607863         1.23552       -0.606827         1.23553       -0.606872         1.23525       -0.606789         1.23412       -0.606073          1.2319       -0.599836         1.27896       -0.560283
     97.07        -1.54332        0.640941         1.48977       -0.703934         1.20745       -0.595918         1.23765       -0.607867         1.23551       -0.606828         1.23553       -0.606872         1.23525       -0.606789         1.23416        -0.60607         1.23232       -0.599843         1.28152       -0.560557
     97.08        -1.54072        0.646864         1.48959       -0.704522         1.20734       -0.595854         1.23768       -0.607872         1.23551       -0.606828         1.23553       -0.606872         1.23526       -0.606788         1.23419       -0.606068         1.23274       -0.599852         1.28376       -0.560837
     97.09        -1.53806        0.652762          1.4894       -0.705107         1.20723       -0.595789         1.23771       -0.607876          1.2355       -0.606828         1.23553       -0.606872         1.23526       -0.606788         1.23423       -0.606066         1.23317       -0.599862         1.28596       -0.561125
      97.1        -1.53535        0.658636         1.48918        -0.70569         1.20713       -0.595724         1.23774       -0.607881         1.23549       -0.606828         1.23553       -0.606872         1.23526       -0.606787         1.23427       -0.606064         1.23359       -0.599874         1.28828       -0.561419
     97.11        -1.53257        0.664485         1.48895       -0.706271         1.20703        -0.59566         1.23777       -0.607886         1.23549       -0.606828         1.23553       -0.606872         1.23526       -0.606787          1.2343       -0.606062         1.23401       -0.599887         1.29039        -0.56172
     97.12        -1.52975        0.670309          1.4887        -0.70685         1.20694       -0.595594          1.2378       -0.607891         1.23548       -0.606828         1.23553       -0.606872         1.23526       -0.606786         1.23434        -0.60606         1.23443       -0.599901         1.29256       -0.562027
     97.13        -1.52688        0.676109         1.48843       -0.707426         1.20685       -0.595529         1.23782       -0.607896         1.23547       -0.606828         1.23552       -0.606872         1.23526       -0.606785         1.23438       -0.606059         1.23486       -0.599917         1.29462       -0.562341
     97.14        -1.52396        0.681883         1.48815          -0.708         1.20676       -0.595464         1.23785       -0.607901         1.23547       -0.606828         1.23552       -0.606872         1.23527       -0.606785         1.23442       -0.606057         1.23528       -0.599934         1.29669        -0.56266
     97.15          -1.521        0.687632         1.48784       -0.708571         1.20668       -0.595399         1.23788       -0.607906         1.23546       -0.606828         1.23552       -0.606872         1.23527       -0.606784         1.23446       -0.606056          1.2357       -0.599952         1.29856       -0.562985
     97.16        -1.51799        0.693355         1.48752        -0.70914          1.2066       -0.595333         1.23791       -0.607911         1.23545       -0.606828         1.23552       -0.606873         1.23527       -0.606784         1.23451       -0.606055         1.23612       -0.599972         1.30053       -0.563316
     97.17        -1.51494        0.699054         1.48719       -0.709706         1.20653       -0.595267         1.23794       -0.607917         1.23545       -0.606828         1.23552       -0.606873         1.23527       -0.606783         1.23455       -0.606054         1.23654       -0.599993         1.30237       -0.563652
     97.18        -1.51185        0.704727         1.48684       -0.710269         1.20646       -0.595202         1.23796       -0.607922         1.23544       -0.606828         1.23552       -0.606873         1.23527       -0.606783         1.23459       -0.606053         1.23696       -0.600016         1.30414       -0.563993
     97.19        -1.50872        0.710374         1.48647        -0.71083          1.2064       -0.595136         1.23799       -0.607928         1.23543       -0.606828         1.23552       -0.606873         1.23528       -0.606782         1.23464       -0.606052         1.23738        -0.60004         1.30602        -0.56434
      97.2        -1.50556        0.715996          1.4861       -0.711388         1.20634        -0.59507         1.23802       -0.607933         1.23543       -0.606828         1.23552       -0.606873         1.23528       -0.606782         1.23468       -0.606051          1.2378       -0.600065         1.30768       -0.564691
